,Unnamed: 0,beach_id,beach_slope_average,width_ci_average,quality_flag,mstr,hsig_median,prc_mstr_obs,min_tide_obs,max_tide_obs,sl_points_average,beach_length,coastal_region,primary_comp_id,secondary_comp_id,d50,distance_to_sample,latitude,longitude,hs_mean,hs_max,tp,dir,Wdir_weighted_mean,geometry,index_right,ID_Region,Descriptio
621,1012,aus3651,0.0395185757025081,0.00365,High,2.5545542240142822,0.9360000491142272,84.71,-0.7484026165400691,1.4155471041511711,404.0,429.1578488216439,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.13332,553.0696106216016,-15.471271575460625,145.26413940592752,1.001037116207114,2.456818901833837,6.89565433171247,112.94866700462264,115.96243104086643,POINT (145.26413940592752 -15.471271575460625),2,1,North-eastern Coasts
622,1013,aus3652,0.0607155713541347,0.0086,High,2.5545542240142822,0.9360000491142272,84.11,-0.7484026165400691,1.4001713224474008,461.0,612.3400147151503,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.27739,62.37433874582339,-15.493098115623583,145.27604235783485,1.001037116207114,2.456818901833837,6.89565433171247,112.94866700462264,115.96243104086643,POINT (145.27604235783485 -15.493098115623583),2,1,North-eastern Coasts
623,1015,aus3654,0.0792189351787679,0.0263,Medium,2.5545542240142822,1.0520000457763672,83.26,-0.7113960797968157,1.4155471041511711,453.0,1033.684220423255,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.15987,311.2512630656207,-15.537108615327815,145.27096052978456,1.001037116207114,2.456818901833837,6.89565433171247,112.94866700462264,115.96243104086643,POINT (145.27096052978456 -15.537108615327815),2,1,North-eastern Coasts
624,1016,aus3655,0.0639491045169292,0.011,High,2.5545542240142822,1.0520000457763672,83.26,-0.7113960797968157,1.4155471041511711,474.0,1222.992933123227,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.15987,381.8627783511876,-15.552628807886094,145.28288097127947,1.001037116207114,2.456818901833837,6.89565433171247,112.94866700462264,115.96243104086643,POINT (145.28288097127947 -15.552628807886094),2,1,North-eastern Coasts
625,1019,aus3659,0.097859901090753,0.0267,Medium,2.534379720687866,0.9820000529289246,84.89,-0.747462470075655,1.40400019783731,411.0,3264.092793411152,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.56253,38.71192245229769,-15.86156845759897,145.36684459764018,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.36684459764018 -15.86156845759897),2,1,North-eastern Coasts
626,1020,aus3660,0.1245305559218809,0.0394,Medium,2.535520553588867,0.9820000529289246,84.87,-0.7489763857602721,1.4029796590469703,418.5,4949.687947276843,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.56253,35.52561403380713,-15.899553214924772,145.35808778143934,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.35808778143934 -15.899553214924772),2,1,North-eastern Coasts
627,1021,aus3661,0.0771827624308914,0.01625,High,2.5331454277038574,0.9140000343322754,82.75,-0.7480395428074871,1.3481314340381425,459.5,579.214662081521,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.18441,388.9640330388727,-15.935849289257632,145.39082075159766,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.39082075159766 -15.935849289257632),2,1,North-eastern Coasts
628,1022,aus3662,0.0583254890836402,0.0079,High,2.5331454277038574,0.9140000343322754,84.9,-0.7480395428074871,1.4026673247747743,418.0,287.6251185266178,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.18441,1.3780766053073252,-15.93955342063036,145.39354036696656,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.39354036696656 -15.93955342063036),2,1,North-eastern Coasts
629,1023,aus3663,0.0233278540318582,0.0009,High,2.5331454277038574,1.0820000171661377,83.01,-0.715130759316101,1.3876385348372395,423.0,1482.054018486058,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.11407,29.568818032422826,-15.982673424857346,145.42815472317383,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.42815472317383 -15.982673424857346),2,1,North-eastern Coasts
630,1024,aus3664,0.0223246496550541,0.005,High,2.5331454277038574,1.0820000171661377,81.45,-0.715130759316101,1.3481314340381425,236.0,382.5119099265822,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.13167,43.300095077253154,-15.998084121218474,145.43476056765252,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.43476056765252 -15.998084121218474),2,1,North-eastern Coasts
631,1025,aus3665,0.026588145729065,0.0054,High,2.5445778369903564,1.0820000171661377,83.54,-0.7173817167268781,1.4083237217745976,338.0,2208.080781750524,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.15822,10.074206447176936,-16.022458743949265,145.4526421123301,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.4526421123301 -16.022458743949265),2,1,North-eastern Coasts
632,1026,aus3667,0.0335555508660671,0.00435,High,2.5540542602539062,1.055999994277954,79.85,-0.7175911781732167,1.3218079344656724,329.0,2276.170564865052,Eastern Cape York Peninsula,QLD03.06,QLD03.06.02,0.14389,92.2325349382388,-16.088305069699867,145.46830173393664,0.9710249189022468,2.279237768719061,7.063767201089953,107.101537224896,111.1815913392637,POINT (145.46830173393664 -16.088305069699867),2,1,North-eastern Coasts
